Churned,Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Mobile_App_Usage,Social_Media_Engagement_Score,Email_Open_Rate,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Wishlist_Items,Discount_Usage_Rate,Returns_Rate,Customer_Service_Calls,Product_Reviews_Written,Payment_Method_Diversity,Credit_Balance
0,24.0,1.7,9.0,31.0,11.2,22.4,53.4,,12.0,89.82,6.0,51.5,,51.5,,5.0,4.0,,2437.0
1,18.0,0.7,5.0,,5.0,1.2,23.6,,9.0,112.74,100.0,61.5,0.0,62.5,8.8,4.0,1.0,2.0,1043.0
0,55.0,3.9,18.0,24.3,7.7,22.1,9.9,24.0,12.0,122.52,0.0,57.3,3.0,4.4,7.0,5.0,5.0,2.0,
0,18.0,3.1,8.0,16.3,7.1,20.3,22.3,7.9,9.0,132.09,5.0,54.8,2.0,51.1,3.6,6.0,2.0,1.0,121.0
1,57.0,0.5,4.0,23.8,9.8,7.4,6.4,17.0,13.0,174.12,5.0,63.6,0.0,67.2,7.0,8.0,1.0,2.0,979.0
0,26.0,2.5,22.0,47.6,14.8,37.1,44.5,39.8,21.0,109.67,43.0,27.2,1.0,58.2,5.8,4.0,3.0,2.0,4731.0
1,23.0,3.2,11.0,22.5,4.7,7.3,2.1,6.8,5.0,106.17,97.0,73.9,1.0,31.5,5.9,6.0,3.0,4.0,1609.0
1,37.0,1.3,8.0,17.7,4.6,15.6,9.7,11.5,10.4,107.67,40.0,74.1,2.0,,,8.0,,5.0,
0,29.0,0.3,16.0,33.7,6.8,,53.2,25.2,20.0,84.8,10.0,48.1,10.0,39.7,23.1,3.0,6.0,2.0,
0,,1.8,10.0,35.7,7.8,20.2,,4.6,15.0,79.39,15.0,57.5,5.0,58.4,9.1,9.0,4.0,2.0,3143.0
0,27.0,3.9,7.0,17.7,8.6,16.7,40.7,15.7,9.0,166.13,,55.1,3.0,38.3,6.5,6.0,4.0,3.0,737.0
0,34.0,1.0,0.0,30.5,7.5,15.9,37.9,16.0,12.0,89.2,36.0,64.1,1.0,56.0,1.4,3.0,4.0,2.0,1621.0
0,28.0,9.7,19.0,,10.8,26.6,,23.3,16.0,180.05,132.0,62.0,7.0,30.1,,4.0,4.0,,2065.0
0,48.0,7.0,15.0,19.7,7.5,8.6,13.6,16.7,12.0,122.82,21.0,71.8,,38.7,0.9,2.0,1.0,2.0,2759.0
0,44.0,1.3,24.0,35.3,12.8,31.4,65.1,32.8,14.0,72.31,19.0,22.1,8.0,59.1,1.8,5.0,5.0,1.0,2526.0
1,40.0,2.8,10.0,12.0,3.5,10.9,24.6,2.1,6.0,105.6,22.0,87.1,2.0,,,2.0,1.0,5.0,1926.0
0,50.0,2.7,13.0,45.4,10.3,26.0,69.7,47.6,18.0,127.41,38.0,22.1,10.0,32.6,7.2,5.0,4.0,2.0,
1,41.0,2.0,23.0,28.5,11.8,27.9,44.4,33.3,18.2,134.61,57.0,30.8,8.0,6.119999999999999,,11.0,,1.0,4184.0
0,40.0,3.8,14.0,28.6,13.8,17.7,56.2,34.3,16.0,101.46,14.0,51.5,6.0,20.7,,5.0,7.0,2.0,1764.0
0,36.0,4.9,9.0,33.3,12.9,21.0,57.1,35.7,12.0,85.64,24.0,46.2,12.0,33.2,13.9,5.0,4.0,2.0,1969.0
1,29.0,2.8,34.0,50.9,17.9,37.7,65.9,45.0,23.0,63.59,13.0,30.8,9.0,63.0,4.3,5.0,8.0,1.0,2919.0
1,29.0,0.7,3.0,10.6,5.1,,8.4,16.1,3.0,110.39,51.0,82.2,1.0,35.4,9.4,12.0,3.0,4.0,0.0
0,39.0,2.5,1.0,24.9,2.8,10.1,0.0,20.2,13.0,58.46,34.0,57.4,4.0,51.8,11.7,6.0,0.0,1.0,1690.0
0,50.0,1.2,6.0,16.9,5.2,10.0,2.1,18.7,5.0,165.44,0.0,53.4,3.0,81.6,9.5,2.0,1.0,1.0,468.0
0,,1.2,6.0,22.9,,17.4,18.1,12.3,13.0,94.35,3.0,44.4,,46.8,4.4,8.0,1.0,2.0,2428.0
1,44.0,7.1,23.0,36.2,12.4,32.7,41.3,36.5,22.0,136.32,86.0,32.7,9.0,56.1,7.2,7.0,7.0,1.0,1091.0
0,24.0,7.8,6.0,29.5,8.0,11.9,0.0,17.5,10.4,179.48,13.0,63.2,3.0,50.64,5.8,8.0,1.0,4.0,1981.0
0,44.0,0.5,9.0,28.6,10.9,19.1,28.1,18.3,13.0,169.47,42.0,69.2,4.0,9.8,4.1,3.0,4.0,5.0,963.0
1,33.0,2.2,10.0,38.6,8.2,23.1,1.0,27.6,27.3,153.1,26.0,52.9,5.0,58.08,11.7,6.0,8.0,2.0,2483.0
1,40.0,2.4,7.0,16.7,6.1,26.4,29.4,10.0,12.0,248.11,14.0,43.8,2.0,46.6,5.5,7.0,3.0,3.0,1655.0
0,44.0,1.8,5.0,12.8,3.4,3.9,34.6,0.0,6.0,120.29,20.0,83.9,0.0,88.2,8.7,9.0,0.0,3.0,539.0
0,24.0,0.8,5.0,21.5,9.3,21.6,19.9,37.4,11.0,72.69,36.0,65.8,5.0,36.2,3.4,3.0,1.0,5.0,0.0
0,39.0,3.1,28.0,47.8,10.7,32.9,67.2,36.8,19.0,43.98,3.0,41.1,14.0,47.4,5.2,4.0,5.0,2.0,3093.0
0,40.0,0.4,22.0,30.9,11.8,19.4,38.0,17.0,19.5,85.37,,41.8,8.0,73.2,0.4,2.0,4.0,1.0,208.0
1,49.0,2.7,0.0,8.5,3.4,10.3,7.7,0.0,6.0,206.56,24.0,68.9,2.0,24.4,3.2,8.0,0.0,1.0,1424.0
0,31.0,1.7,5.0,9.0,6.6,14.2,2.8,22.1,5.0,82.44,11.0,52.2,0.0,18.8,11.8,9.0,1.0,5.0,1396.0
1,37.0,0.9,26.0,31.2,11.3,36.4,31.0,40.3,15.0,112.97,19.0,62.1,,20.7,5.5,8.0,8.0,3.0,2433.0
0,40.0,1.4,7.0,28.1,9.9,,18.9,28.1,11.0,143.76,62.0,53.3,7.0,46.2,1.1,4.0,2.0,3.0,83.0
1,31.0,3.5,8.0,25.9,10.2,17.1,64.9,29.2,16.900000000000002,84.5,9.0,53.9,7.0,51.48,6.4,4.0,2.0,2.0,1228.0
0,31.0,0.7,13.0,34.1,11.9,25.6,30.3,40.0,23.0,66.8,9.0,53.1,4.0,36.7,2.8,7.0,4.0,1.0,3669.0
0,31.0,4.6,0.0,11.2,8.1,12.6,10.5,7.7,7.0,65.72,7.0,71.3,,69.1,8.2,7.0,0.0,1.0,
0,36.0,4.8,8.0,32.7,6.9,19.6,62.6,14.2,14.0,128.48,21.0,46.9,2.0,37.6,4.9,3.0,2.0,,3189.0
1,,5.6,16.0,31.4,7.4,17.1,35.5,24.3,12.0,84.6,16.0,51.8,3.0,48.7,10.3,4.0,1.0,2.0,2235.0
0,36.0,0.9,31.0,52.9,15.7,34.4,44.5,42.1,29.9,85.79,48.0,29.8,9.0,33.12,18.7,2.0,5.0,2.0,3214.0
1,43.0,6.3,7.0,17.3,3.9,9.9,7.6,5.0,6.5,92.7,53.0,80.2,1.0,69.12,3.2,8.0,0.0,3.0,232.0
0,38.0,1.7,8.0,30.0,7.3,25.5,21.1,15.4,12.0,158.95,58.0,48.0,6.0,28.1,11.8,4.0,5.0,2.0,1126.0
1,34.0,1.0,12.0,20.4,8.3,,29.4,23.9,20.0,182.75,8.0,79.7,4.0,16.6,13.8,7.0,2.0,3.0,2373.0
1,37.0,2.3,9.0,37.2,10.6,14.2,51.4,27.1,18.2,133.61,36.0,51.8,3.0,48.72,9.8,7.0,3.0,4.0,2077.0
1,47.0,2.3,6.0,24.9,9.3,21.3,55.1,,16.0,131.4,44.0,60.3,4.0,64.1,1.6,8.0,,2.0,3366.0
0,37.0,4.1,11.0,39.0,17.0,25.4,82.6,26.3,20.0,132.78,,38.3,8.0,14.0,9.0,0.0,6.0,1.0,5464.0
0,36.0,0.8,15.0,,8.0,,40.5,3.9,9.0,97.03,6.0,63.8,4.0,71.7,2.3,2.0,2.0,2.0,2848.0
1,35.0,0.9,7.0,22.0,7.9,9.3,31.7,3.6,11.7,197.8,34.0,69.6,6.0,8.04,4.3,8.0,2.0,5.0,
0,26.0,3.3,15.0,17.3,6.7,16.5,6.9,15.0,15.6,94.68,13.0,70.3,2.0,41.88,5.6,6.0,5.0,4.0,151.0
1,50.0,4.1,4.0,27.1,6.7,17.4,40.0,18.3,5.2,93.05,,85.6,0.0,36.84,8.7,9.0,2.0,3.0,810.0
0,32.0,2.2,12.0,18.5,9.2,18.6,22.2,12.4,10.0,57.4,20.0,57.2,5.0,37.5,0.5,4.0,1.0,1.0,0.0
1,55.0,1.6,18.0,34.2,9.3,19.2,38.7,29.6,12.0,334.09,56.0,36.5,,52.4,2.5,10.0,4.0,,1063.0
0,40.0,8.2,0.0,26.8,9.9,16.9,70.3,30.4,23.4,100.08,,44.8,5.0,40.2,7.2,8.0,4.0,2.0,2499.0
0,54.0,5.0,11.0,26.1,4.8,16.7,28.7,12.3,8.0,90.12,3.0,42.3,2.0,12.6,5.5,7.0,1.0,2.0,464.0
0,35.0,4.0,12.0,38.1,13.8,25.6,67.1,57.0,14.0,53.22,32.0,41.5,7.0,67.5,11.7,5.0,3.0,3.0,4632.0
1,29.0,5.1,8.0,18.3,3.4,16.0,28.9,16.8,11.7,235.4,18.0,80.7,3.0,21.6,4.9,7.0,2.0,1.0,656.0
1,50.0,3.7,12.0,21.4,7.2,1.6,41.6,15.1,6.0,153.62,64.0,72.8,5.0,36.6,4.8,12.0,0.0,3.0,1326.0
0,31.0,4.9,0.0,16.3,6.4,8.5,37.3,21.4,7.0,116.57,25.0,73.4,1.0,31.2,5.6,3.0,1.0,4.0,1.0
1,53.0,1.9,6.0,18.8,6.0,8.4,39.1,17.4,12.0,76.79,16.0,65.0,4.0,29.3,2.5,8.0,2.0,2.0,2786.0
1,44.0,6.3,17.0,27.0,5.8,19.1,48.5,12.2,11.0,186.21,53.0,47.7,6.0,68.8,,4.0,2.0,2.0,
1,55.0,0.8,3.0,5.3,3.7,15.1,11.8,23.2,3.0,117.87,53.0,67.2,,10.6,11.9,5.0,2.0,3.0,653.0
0,26.0,8.4,13.0,32.7,12.7,31.0,10.4,32.6,20.8,138.46,18.0,49.5,11.0,54.12,,5.0,2.0,3.0,1628.0
0,49.0,4.8,5.0,14.7,6.0,0.0,,8.8,3.0,157.95,11.0,57.4,0.0,84.6,4.9,8.0,,1.0,642.0
0,29.0,2.1,18.0,35.3,,27.8,51.1,45.2,14.0,116.42,4.0,55.7,7.0,68.4,18.2,2.0,4.0,2.0,4710.0
1,18.0,1.9,14.0,26.7,8.1,18.1,9.4,24.0,9.0,81.58,54.0,66.0,3.0,29.5,1.3,2.0,3.0,2.0,2397.0
0,48.0,1.3,7.0,30.4,9.4,17.4,1.7,9.0,15.0,128.1,49.0,56.3,4.0,38.7,16.2,4.0,3.0,2.0,
1,37.0,3.0,8.0,21.3,5.3,8.9,19.7,7.7,13.0,153.67,18.0,65.0,1.0,20.7,4.7,7.0,0.0,,1856.0
0,49.0,7.3,6.0,20.6,4.1,23.3,18.8,33.6,12.0,183.92,9.0,68.0,4.0,22.9,9.8,5.0,1.0,5.0,0.0
1,39.0,6.5,17.0,31.3,8.7,26.4,44.9,22.6,17.0,72.18,11.0,47.9,5.0,68.8,13.3,8.0,1.0,3.0,542.0
1,38.0,2.8,9.0,36.5,11.0,23.0,51.7,,33.800000000000004,111.11,13.0,54.0,1.0,75.84,10.9,6.0,1.0,3.0,557.0
0,55.0,0.9,8.0,22.2,6.3,13.7,19.5,28.4,14.3,140.63,42.0,55.9,10.0,63.35999999999999,3.5,6.0,2.0,1.0,
0,39.0,1.8,10.0,25.6,3.4,13.7,0.0,19.4,10.0,65.71,6.0,65.2,1.0,60.4,11.1,10.0,0.0,2.0,1350.0
1,32.0,4.5,8.0,25.7,2.3,10.9,22.7,13.6,5.0,154.67,28.0,80.4,2.0,36.6,2.8,13.0,0.0,2.0,1088.0
0,36.0,1.9,30.0,34.0,9.7,36.6,68.0,33.4,16.0,66.49,23.0,50.9,5.0,42.3,2.8,6.0,3.0,5.0,1977.0
0,39.0,1.5,8.0,21.9,4.6,,14.3,15.5,7.0,110.34,14.0,64.3,4.0,35.5,3.3,9.0,1.0,2.0,2635.0
1,18.0,1.6,4.0,,7.7,13.8,18.6,20.9,10.4,86.17,37.0,60.7,4.0,13.32,4.8,5.0,2.0,1.0,377.0
0,43.0,5.4,7.0,13.9,8.2,,40.8,23.2,19.5,112.19,11.0,58.7,,22.32,15.2,9.0,2.0,3.0,3392.0
1,54.0,2.0,12.0,31.7,9.4,7.9,22.8,23.2,12.0,149.88,21.0,70.5,6.0,39.8,5.5,6.0,0.0,1.0,0.0
0,37.0,1.9,20.0,50.6,11.1,35.5,67.2,36.5,22.0,122.59,45.0,49.1,7.0,80.7,6.9,5.0,6.0,2.0,
1,32.0,5.2,6.0,32.3,5.5,17.9,,20.3,9.0,122.49,41.0,60.1,6.0,49.2,10.2,7.0,,1.0,1799.0
1,42.0,2.0,30.0,45.4,13.3,36.5,46.2,31.9,23.4,109.56,103.0,24.8,11.0,20.16,3.2,6.0,3.0,3.0,3615.0
0,58.0,4.1,16.0,23.7,7.7,28.8,22.4,14.1,15.6,108.6,42.0,49.0,8.0,16.8,,4.0,4.0,1.0,
0,43.0,7.0,11.0,27.6,9.2,17.7,,10.2,11.0,120.81,32.0,64.7,,53.8,10.2,5.0,3.0,,2435.0
1,40.0,0.9,9.0,14.5,3.0,,5.2,0.9,9.1,209.85,105.0,69.9,1.0,49.440000000000005,5.0,6.0,3.0,2.0,3.0
1,33.0,2.0,3.0,16.4,9.5,11.4,4.8,8.7,12.0,163.07,45.0,58.6,0.0,10.9,1.1,6.0,4.0,3.0,3254.0
0,,2.3,24.0,30.6,10.9,26.4,36.8,29.1,14.0,109.96,63.0,46.0,2.0,31.4,1.9,10.0,4.0,4.0,1868.0
0,38.0,3.1,1.0,18.5,4.1,11.4,15.1,0.0,6.0,120.27,2.0,82.5,2.0,21.7,8.5,4.0,2.0,2.0,1941.0
0,38.0,1.8,17.0,46.4,9.1,23.5,52.6,53.2,19.0,204.54,85.0,31.8,5.0,16.2,6.6,2.0,7.0,5.0,3484.0
0,18.0,6.4,27.0,49.5,15.3,31.2,50.6,43.5,19.0,136.86,64.0,43.8,8.0,46.1,5.5,2.0,3.0,1.0,3724.0
0,29.0,1.6,3.0,23.3,4.9,11.1,,23.1,9.1,118.87,72.0,65.9,1.0,10.44,2.0,5.0,0.0,2.0,
1,51.0,0.5,34.0,49.9,16.4,40.7,82.4,55.2,23.0,49.38,16.0,42.1,17.0,30.5,4.1,2.0,3.0,4.0,5889.0
0,34.0,2.3,18.0,34.0,,31.3,47.1,24.2,16.0,155.4,41.0,48.0,6.0,51.4,0.4,4.0,4.0,3.0,1836.0
1,18.0,4.6,6.0,11.4,5.3,16.8,,,10.4,59.29,53.0,68.7,0.0,,4.5,6.0,5.0,2.0,1468.0
1,57.0,4.1,5.0,17.3,5.8,4.7,9.8,18.2,7.0,143.43,116.0,80.4,1.0,13.2,,6.0,0.0,3.0,479.0
1,27.0,2.1,4.0,19.0,4.4,11.1,19.3,10.1,-7.0,286.12,7.0,71.1,,80.9,10.8,6.0,1.0,2.0,569.0
0,32.0,0.336278133834435,7.0,,8.2,13.8,0.0,16.7,72.0,98.95,2.0,74.1,2.0,64.4,90.8460153141329,5.0,0.0,,1885.0
1,50.0,4.0,6.0,,7.6,17.1,0.0,14.9,14.0,109.3,58.0,90.4,5.0,34.8,5.5,4.0,2.0,2.0,473.0
0,29.0,6.2,14.0,17.2,3.2,16.4,,15.2,7.0,82.68,11.0,71.2,,23.9,,7.0,3.0,1.0,2872.0
1,18.0,2.4,7.0,26.7,3.4,,5.2,,7.0,86.96,29.0,83.0,1.0,25.9,0.8,7.0,0.0,3.0,0.0
0,40.0,0.9,6.0,18.7,5.1,,,0.0,7.0,92.22,30.0,70.7,,28.6,5.0,6.0,1.0,3.0,1877.0
0,47.0,1.0,16.0,22.1,8.0,12.9,19.1,27.7,11.0,122.33,3.0,47.4,2.0,31.0,4.2,4.0,4.0,1.0,2306.0
0,32.0,4.2,8.0,29.3,7.9,13.4,31.9,31.4,12.0,106.63,47.0,69.1,2.0,51.0,7.6,2.0,4.0,1.0,
1,36.0,1.7,0.0,18.5,4.4,9.9,9.9,3.9,6.5,96.84,15.0,63.1,,19.32,10.4,10.0,1.0,4.0,260.0
0,23.0,6.3,3.0,19.2,6.1,,25.4,17.1,8.0,87.47,24.0,59.0,2.0,35.4,2.5,7.0,5.0,5.0,2423.0
0,26.0,3.0,0.0,26.0,5.3,18.5,18.5,3.7,13.0,112.93,1.0,67.2,0.0,59.88,11.3,3.0,0.0,3.0,2450.0
0,34.0,1.2,6.0,24.4,8.3,20.6,,8.4,15.6,133.74,39.0,75.3,,19.44,5.4,4.0,1.0,2.0,1381.0
0,45.0,3.0,22.0,38.9,,32.2,70.4,26.6,19.0,135.09,26.0,31.4,10.0,41.5,6.1,2.0,4.0,1.0,3510.0
0,39.0,4.9,19.0,27.5,7.4,,26.6,13.5,15.6,127.52,10.0,69.8,3.0,,0.8,4.0,5.0,3.0,2833.0
0,50.0,1.4,0.0,19.8,3.4,10.5,0.0,2.4,9.0,108.25,14.0,73.3,1.0,18.5,6.6,8.0,0.0,2.0,1449.0
1,57.0,1.9,9.0,17.3,2.5,15.2,2.1,4.1,10.4,284.21,17.0,85.9,5.0,76.08,6.0,6.0,1.0,2.0,1097.0
0,48.0,3.5,17.0,25.6,6.8,18.9,27.1,23.5,14.3,64.98,33.0,64.3,1.0,48.6,13.4,10.0,2.0,1.0,
1,18.0,2.2,12.0,18.6,11.4,18.9,27.7,17.1,12.0,151.28,10.0,59.2,11.0,62.5,8.3,3.0,2.0,2.0,2908.0
0,34.0,1.1,5.0,29.6,9.2,29.6,,33.4,15.0,99.93,5.0,47.4,1.0,44.4,2.9,8.0,2.0,3.0,1492.0
1,,4.2,2.0,9.6,4.2,0.0,16.4,0.0,3.0,182.53,136.0,77.6,0.0,44.5,5.0,7.0,1.0,2.0,322.0
0,,4.8,4.0,30.3,6.3,27.1,60.1,3.9,9.0,93.67,7.0,44.3,1.0,89.9,1.3,2.0,1.0,,
1,18.0,2.4,31.0,52.4,,,77.0,33.3,26.0,123.01,116.0,40.3,7.0,24.36,0.3,2.0,10.0,5.0,2814.0
0,31.0,2.7,16.0,40.4,7.9,29.1,36.4,37.4,23.4,122.63,9.0,32.5,9.0,47.76,19.9,3.0,3.0,2.0,3330.0
0,18.0,6.1,6.0,28.1,11.1,22.2,,,10.0,94.77,5.0,58.8,9.0,36.8,2.6,4.0,4.0,2.0,879.0
0,34.0,3.5,26.0,39.9,10.2,26.0,,37.1,22.1,96.24,9.0,26.7,11.0,49.440000000000005,6.9,4.0,4.0,4.0,3499.0
0,29.0,1.5,12.0,35.6,6.4,18.2,20.6,14.4,9.0,97.44,42.0,24.7,2.0,67.5,9.5,6.0,6.0,2.0,3036.0
1,33.0,3.9,9.0,28.5,9.5,24.8,7.7,30.4,13.0,204.27,31.0,61.4,4.0,65.64,8.6,8.0,,2.0,1903.0
0,52.0,3.5,23.0,48.5,10.7,30.3,57.4,42.5,17.0,61.63,2.0,27.9,12.0,17.4,1.5,3.0,4.0,,3823.0
1,22.0,5.6,9.0,29.7,,18.4,34.3,12.9,14.3,134.76,,49.5,4.0,15.72,,2.0,4.0,1.0,349.0
1,29.0,4.6,2.0,11.6,1.3,11.8,0.3,0.0,2.6,117.79,37.0,78.6,0.0,65.28,8.3,8.0,1.0,1.0,600.0
0,,2.4,14.0,33.6,9.0,17.9,34.5,37.8,16.0,164.73,27.0,31.5,,25.6,4.0,2.0,3.0,2.0,3240.0
0,50.0,5.4,9.0,34.4,10.3,13.9,9.6,21.5,11.0,62.15,3.0,61.7,7.0,16.2,4.0,7.0,2.0,1.0,
0,51.0,2.9,8.0,29.6,8.7,15.8,31.4,40.2,11.0,93.06,2.0,56.5,4.0,43.6,5.0,9.0,4.0,3.0,1898.0
1,42.0,6.4,1.0,26.1,8.1,,19.6,20.7,10.4,170.49,56.0,78.8,1.0,76.44,3.1,7.0,1.0,3.0,
0,41.0,6.4,17.0,30.3,,19.9,,8.0,8.0,98.55,16.0,51.5,1.0,50.9,0.1,5.0,1.0,5.0,1645.0
0,23.0,2.0,15.0,21.3,5.2,16.2,14.5,18.4,11.0,104.98,11.0,48.9,4.0,44.6,4.2,5.0,1.0,4.0,2593.0
0,40.0,1.0,9.0,30.6,7.6,21.1,,17.4,19.0,80.75,5.0,50.3,6.0,62.0,2.0,6.0,1.0,5.0,2563.0
1,24.0,0.6,4.0,32.2,12.8,17.8,9.8,,12.0,185.84,56.0,64.0,7.0,42.3,9.1,6.0,5.0,2.0,
0,,0.7,11.0,33.2,8.8,18.8,50.7,35.3,17.0,275.59,143.0,40.6,9.0,46.4,2.5,2.0,5.0,1.0,3260.0
1,33.0,3.6,14.0,21.6,6.8,16.4,21.9,0.0,10.0,95.45,24.0,59.6,4.0,7.4,0.2,9.0,0.0,2.0,
0,30.0,1.5,8.0,17.9,5.9,10.8,43.1,23.8,9.0,79.2,32.0,64.9,6.0,22.5,6.6,4.0,1.0,,3454.0
0,38.0,1.9,2.0,5.7,2.7,4.0,13.3,8.4,6.0,107.05,9.0,71.1,0.0,44.3,,3.0,0.0,1.0,0.0
0,46.0,1.1,0.0,16.0,3.3,5.1,0.0,,7.0,130.54,,66.2,2.0,26.5,6.8,4.0,0.0,4.0,1719.0
0,59.0,3.1,11.0,22.9,10.3,21.9,,17.4,10.0,105.07,14.0,68.0,6.0,14.2,9.3,7.0,5.0,1.0,0.0
0,44.0,3.7,3.0,17.6,10.9,11.6,35.0,20.0,13.0,135.62,42.0,82.4,,50.88,,10.0,3.0,4.0,0.0
0,65.0,0.9,17.0,39.3,,32.5,50.5,15.9,18.0,77.7,2.0,67.0,9.0,15.5,1.5,6.0,4.0,2.0,3172.0
0,40.0,0.7,14.0,29.4,8.8,30.1,60.7,25.5,11.0,145.43,17.0,46.5,5.0,28.1,5.9,8.0,1.0,1.0,1431.0
0,59.0,1.4,11.0,22.0,6.7,24.1,19.8,8.1,7.0,114.6,14.0,80.2,0.0,22.7,12.9,7.0,1.0,1.0,
1,43.0,1.1,5.0,26.3,4.9,16.9,24.7,34.5,17.0,167.52,13.0,68.1,0.0,78.4,21.7,7.0,3.0,,82.0
0,40.0,6.2,22.0,32.7,,20.3,26.5,33.8,14.0,76.44,10.0,50.9,7.0,21.9,5.8,2.0,6.0,2.0,2452.0
0,35.0,1.2,12.0,20.8,7.7,19.6,35.9,7.5,15.0,80.51,46.0,67.8,1.0,56.7,1.7,4.0,2.0,3.0,1743.0
0,41.0,2.9,12.0,29.6,11.1,19.7,42.5,42.0,15.0,111.65,1.0,33.7,4.0,76.0,12.7,5.0,4.0,2.0,329.0
0,43.0,1.4,18.0,43.8,11.2,31.5,61.3,31.3,20.0,108.06,72.0,55.8,19.0,31.6,7.1,3.0,9.0,2.0,4409.0
1,20.0,1.6,3.0,,5.7,,0.0,3.3,9.1,140.78,24.0,89.8,1.0,84.11999999999999,3.4,7.0,0.0,2.0,856.0
0,46.0,1.9,21.0,45.3,14.0,24.7,43.1,25.8,12.0,65.52,7.0,60.0,4.0,48.5,5.3,8.0,5.0,3.0,495.0
0,,0.7,15.0,28.8,5.3,20.2,49.9,32.0,9.0,167.03,29.0,58.6,,63.0,2.2,2.0,5.0,2.0,177.0
1,46.0,0.5,16.0,31.9,12.4,27.6,51.5,37.3,18.0,184.35,52.0,56.6,9.0,61.4,4.5,9.0,2.0,2.0,
0,45.0,0.3,11.0,26.1,9.2,21.8,25.3,15.0,7.0,161.13,15.0,49.8,2.0,8.3,6.8,7.0,1.0,2.0,2853.0
1,55.0,5.4,5.0,20.9,6.2,14.6,0.0,23.9,5.0,95.48,97.0,72.9,,47.7,9.1,6.0,0.0,1.0,1077.0
1,27.0,1.3,20.0,37.7,12.7,41.7,46.2,31.7,20.0,156.42,3.0,36.4,8.0,11.6,8.6,9.0,5.0,,2787.0
0,26.0,3.4,8.0,21.4,,,16.7,33.3,10.0,119.14,1.0,57.5,3.0,51.7,6.9,5.0,,1.0,1769.0
1,,7.1,5.0,26.6,9.9,22.2,13.8,17.0,13.0,108.18,170.0,50.9,5.0,35.6,,6.0,3.0,3.0,1375.0
1,25.0,3.9,3.0,14.6,6.3,8.5,,1.3,5.0,110.54,28.0,66.6,2.0,31.9,1.4,11.0,2.0,3.0,2641.0
0,23.0,4.8,10.0,23.5,12.9,25.0,23.6,16.7,15.0,86.03,19.0,65.2,5.0,45.7,1.7,6.0,4.0,3.0,16.0
0,40.0,1.2,10.0,28.2,4.0,18.6,43.5,18.1,14.0,98.01,32.0,65.1,2.0,73.7,8.1,7.0,3.0,3.0,3057.0
0,37.0,4.9,9.0,,,30.3,,,13.0,118.65,58.0,64.7,6.0,20.2,11.4,7.0,2.0,2.0,1016.0
0,39.0,2.7,21.0,28.1,13.3,27.2,35.0,36.7,15.0,133.9,8.0,29.3,10.0,50.3,3.6,1.0,3.0,3.0,2964.0
0,44.0,2.4,17.0,24.8,10.4,23.2,10.7,41.4,9.0,143.99,42.0,49.7,5.0,66.8,5.5,8.0,2.0,5.0,2942.0
0,,2.6,15.0,33.7,9.4,22.2,41.3,38.6,14.0,87.22,22.0,34.4,9.0,40.8,13.5,6.0,2.0,2.0,2844.0
0,37.0,0.6,17.0,28.4,10.3,23.5,34.1,13.4,11.0,197.69,30.0,47.4,8.0,57.8,2.4,5.0,3.0,1.0,
1,38.0,0.1,2.0,18.4,3.3,14.8,0.0,0.0,4.0,150.68,72.0,83.4,,31.3,4.8,10.0,0.0,1.0,401.0
1,37.0,1.5,22.0,46.3,12.6,29.8,,23.6,19.0,189.34,1.0,28.8,6.0,,3.5,6.0,1.0,2.0,3247.0
0,38.0,1.4,8.0,21.7,8.1,13.4,36.3,20.5,10.0,70.27,11.0,71.4,4.0,42.0,,11.0,2.0,1.0,
1,21.0,4.1,12.0,38.6,12.8,29.1,49.1,33.7,17.0,192.48,31.0,54.3,,17.5,5.1,5.0,4.0,3.0,3661.0
0,47.0,0.6,16.0,23.9,5.9,17.9,0.0,17.7,16.0,226.75,12.0,56.3,,37.6,2.1,4.0,6.0,5.0,1211.0
0,50.0,1.3,3.0,28.2,9.1,13.1,36.8,9.6,14.3,88.32,5.0,69.1,3.0,91.2,13.1,4.0,2.0,5.0,
0,45.0,3.3,13.0,26.4,7.8,9.8,20.1,23.4,16.0,79.43,,52.7,5.0,22.6,0.4,8.0,3.0,1.0,3103.0
0,44.0,3.2,4.0,20.4,9.1,18.5,29.6,8.0,7.800000000000001,109.64,13.0,71.1,2.0,30.84,5.4,9.0,0.0,1.0,2386.0
0,26.0,1.7,12.0,27.2,7.5,,30.4,34.6,15.0,86.52,42.0,48.1,1.0,37.5,4.8,5.0,3.0,1.0,4680.0
1,21.0,1.7,3.0,,2.7,8.0,0.0,8.5,6.0,67.65,38.0,84.7,2.0,44.0,20.1,7.0,1.0,2.0,1153.0
0,47.0,0.8,22.0,42.1,14.5,32.2,74.0,34.9,16.0,139.87,38.0,32.8,,40.8,7.4,2.0,6.0,4.0,
1,,0.9,0.0,10.0,6.2,6.6,27.4,18.0,4.0,119.35,13.0,63.9,2.0,,12.4,7.0,0.0,2.0,2699.0
1,40.0,2.9,16.0,21.3,9.4,21.8,30.0,20.1,9.1,150.34,86.0,72.0,,53.4,17.8,3.0,5.0,5.0,716.0
